	label	int_0	int_1	int_2	int_3	int_4	int_5	int_6	int_7	int_8	int_9	int_10	int_11	int_12	cat_0	cat_1	cat_2	cat_3	cat_4	cat_5	cat_6	cat_7	cat_8	cat_9	cat_10	cat_11	cat_12	cat_13	cat_14	cat_15	cat_16	cat_17	cat_18	cat_19	cat_20	cat_21	cat_22	cat_23	cat_24	cat_25
85	0		76.0		43.0	8.0	0.0	0.0	-1	3	0.0	1.0	20138.0		1017155204	991425595	137369628	4064690171	1208037050	2442946788	764908089	59654189	776897055	1450484289	696706745	2784109056	4110171230		3541446482			3088518074	2501034507	3145902162	1045939668	77758326		3655341317	4284827650	3075991895
86	0	8.0	100.0	1.0	60.0	1.0	0.0	0.0	439	1	0.0	1.0	3564.0	1.0	794647912	2554443926	1282973929	1278952598	1716517188	1875733963	3343821634	1444288151	635277210	2605411010	349275090	2782830216	2809809494	295848981	2939920255	494111824	528467723	3656866047	2501034507	1044838565	2721600802	776092221	357771837	2430977791	840512973	3075991895
87	0	5.0	757.0	16.0	61.0	84.0	2.0	8.0	7	47	1.0	35.0	856.0	16.0	1651969401	4159644639	3964584094	946620910	3338408147	1875733963	2674406395	3430857273	776897055	771915201	209470001	993330869	649792258	3192841527	3668102936	1289502458	3523761834	66891385	2501034507	3280875304	351689309	632402057	3619814411	3792784756	4284827650	3977271069
88	0	1.0	14.0		3.0	5.0		0.0	1	0		2.0	12245.0		866825452	2498172368	3167491148	724239315	1362122671	1875733963	449100572	1502625075	635277210	3254036939	2041322404	2534701258	2809809494	1731108088	3093811388	2213812066	528467723	1653545869	2501034507	3583035693	597106745	1149352812	1607938028	3921717531	188483280	791893372
89	0		15.0		17.0	1.0	0.0	0.0	140	4	0.0	1.0	9361.0		2022333787	258174945	2944716612	2573031280	1922971051	1875733963	2733146252	3445048764	776897055	384571094	4198992553	309420420	3766272845		390657995			3088518074	2501034507	4014107974	109296751	1854319651		2579690712	2568167914	3075991895
90	0	7.0	13.0	0.0			0.0	0.0	3	13	0.0		12335.0	13.0	2318081603	2087014862	2184350784	3870667502	3338408147	1875733963	2613972984	2556181133	502653268	823676477	4198992553	309420420	3766272845		2817747414			2716538129	169693503	2149905503	109296751	4202613356		2299435176	2568167914	3977271069
91	0				1.0	48.0		0.0	-1	0		2.0	19568.0			2207526654	4103244623	3203643652	3450980325	2442946788	1249741023	59654189	776897055			924780071	2809809494		769230305			3088518074	2501034507					3427695864	809724924	3730030073
92	0	4.0	30.0	3.0			0.0	0.0	14	3	0.0		10550.0	3.0	3857972621	2707230801	3771859233	946620910	376012333	1875733963	1096913474	1128426537	2096006227	2112471209	1716706404	3609094584	3212366036	3192841527	4089183897	1289502458	3523761834	3065808581	2501034507	4273985635	2737978529	3370249814	2429764462	273127806	4284827650	3977271069
93	0		1142.0	0.0	0.0	7.0	1.0	0.0	1245	0	1.0	1.0	1.0	0.0	642999999	4059343068	2220262168	3651725911	320206454	1875733963	2381806163	2878785202	776897055	3862796468	3375960943	1291741446	2809809494		3716106391			3222517464	277481113	1199873621	1941173357	3650402912		498463941	4284827650	732485511
94	0	59.0	57.0	18.0	52.0	5.0	5.0	0.0	377	47	1.0	1.0	1222.0	18.0	2912479346	4027713816	493887154	651346857	3338408147	1875733963	3528981882	1772508021	502653268	1658458595	344410230	167082804	2809809494	3192841527	3345195466	1289502458	3523761834	1915933207	3430579509	359448199	2533089687	357969245	3554636163	2090582282	809724924	3787349746
95	0	1.0	26.0	9.0			0.0	0.0	3	9	0.0			9.0	1759712255	3199472608	4109175471	4064690171	320206454	2442946788	753466115	2353944057	635277210	2965090370	2886362004	309420420	1670852890		641267269			3088518074	2501034507	2810106545	357179507	3986145607		2197399873	188483280	3075991895
96	0	12.0	1078.0		312.0	8.0	0.0	0.0	3359	3	0.0	3.0	10046.0		2912479346	1035683902	1540681831	1743571057	1184566002	1875733963	381720881	1422750306	776897055	1658458595	344410230	3792916494	2809809494	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	514522845	809724924	3787349746
97	0		165.0		193.0	48.0	0.0	0.0	36	3	0.0	6.0	6258.0		2318081603	1067799750	368392006	1927912429	1746807779	1875733963	401549681	3966805380	1189011366	823676477	4198992553	3897110546	2809809494		498434367			1653545869	2501034507	2149905503	109296751	4202613356		1732152595	809724924	3075991895
98	0		231.0			3.0		0.0	74	0		3.0	18632.0		1992387520	120330131	2189214060	3082945777	320206454	1875733963	4051847250	1728948636	776897055	1418683681	2214409913	309420420	649792258	1377673163	1923088551	856464702	3523761834	2716538129	2501034507	3368525696	3982130484	1614520560	3770954195	2160440783	809724924	3075991895
99	0	25.0	64.0	15.0	91.0	4.0	0.0	0.0	276	6	0.0	1.0	5598.0	18.0	2912479346	1035683902	1084874147	1743571057	3338408147	1875733963	2775100685	1422750306	1189011366	1658458595	344410230	309420420	2809809494	3192841527	2789010895	1289502458	3523761834	3222517464	3430579509	359448199	2533089687	357969245	3554636163	2623467958	2568167914	3787349746
100	0	173.0		3.0	54.0	3.0	0.0	0.0	1	3	0.0	1.0	4360.0	3.0	786389187	3720818608	3044787283	946620910	2582796312	1875733963	1579275955	2997009687	776897055	2115959346	105761438	309420420	3766272845	3192841527	1464245437	1289502458	1966974451	3088518074	2501034507	3101347847	441588267	3874158075	1558606115	8134002	809724924	3977271069
101	0	2.0	55.0	2.0	14.0	136.0	0.0	0.0	2	5	0.0	6.0	8017.0	2.0		1823699993	1669843307	344202434	3321645348	1875733963	868758742	1326382297	635277210			3673525198	4110171230	3192841527	3581990624	1289502458	3523761834	2716538129	2501034507				3811766957	70630678	840512973	3075991895
102	0	7.0	51.0	2.0			0.0	0.0	65	14	0.0		1275.0	4.0	2912479346	1035683902	2580972467	2308878326	4055605576	1875733963	4259098361	1422750306	776897055	1658458595	344410230	2784109056	12976055	3192841527	2789010895	1289502458	3523761834	1915933207	3430579509	359448199	2533089687	357969245	3554636163	4003898067	4284827650	3787349746
103	0		315.0	1.0			0.0	0.0	25	4	0.0		191522.0	1.0	3000138318	2718279662	2272010046	1696716320	3338408147	2442946788	3038980823	3966805380	776897055	2101742553	4198992553	994332105	1079812376		498434367			2716538129	2501034507	2340424280	109296751	369154330		296204788	809724924	751740247
104	0	543.0	194.0	16.0			0.0	0.0	1	16	0.0		43778.0	16.0	3019985051	4094721136	3699291005	4064690171	1922971051	1875733963	4129729478	1337833280	776897055	2288654243	4198992553	309420420	3212366036	3192841527	1067732667	1289502458	3523761834	3088518074	2501034507	237614554	109296751	1203346816	2898069816	1015956527	4284827650	3977271069
105	0	10.0	64.0	2.0			0.0	0.0	13	2	0.0		529672.0	2.0	743162906	297122839	1237838840	4064690171	1709907421	2442946788	1081086447	863762341	776897055	2264802913	344410230	2227709663	12976055	3192841527	3945067909	1289502458	3523761834	1653545869	2501034507	1043579947	1800347987	3828374750	3405717785	3208165466	809724924	3075991895
106	0		920.0				0.0	0.0	3	1	0.0		22360.0		1972556616	1102162903	402170342	1743571057	3881109069	1875733963	762450494	192642296	776897055	1233541743	2277309231	1890094681	4110171230		2986130021			3088518074	328343971	1796948462	3701098936	623792534		1506155847	2568167914	3075991895
107	0	50.0	699.0	9.0		6.0	0.0	0.0	91	30	0.0	2.0	1380.0	40.0	2912479346	1035683902	2740559688	946620910	1716517188	1875733963	2130649313	1422750306	3797568529	1658458595	344410230	1061573344	2809809494	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	2254387472	3452117374	3787349746
108	0	1.0	1316.0	1.0	37.0	19.0	0.0	0.0	0	21	0.0	4.0	2913.0	1.0	224164125	3410878223	4053661481	64632050	3338408147	1875733963	3067822862	59654189	776897055	3652883066	646832574	2237588508	2809809494		1454853703			3088518074	2501034507	2558098198	2357268233	424498603		1575636030	809724924	3075991895
109	0	5.0	181.0						148	0			12322.0		2912479346	3659745801	3435515750	4064690171	3338408147	1875733963	1982328469	387061344	502653268	1658458595	344410230	309420420	3766272845	3192841527	2389385133	1289502458	3523761834	3657276081	3430579509	359448199	2533089687	357969245	3554636163	1205646307	4284827650	3787349746
110	0	2.0	103.0	1.0			0.0	0.0	6	0	0.0		908.0	1.0	2912479346	1035683902	1540681831	1696716320	1716517188	1875733963	381720881	1422750306	1296775410	1658458595	344410230	2191219989	2809809494	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	514522845	4284827650	3787349746
111	0	1.0	16.0	1.0	7.0		2.0	0.0	3	1	1.0		161.0	1.0	2452193447	3167990161	776763401	2965759304	4050882376	1875733963	3068051123	2830899667	776897055	3016200064	861296580	1457971351	1079812376		626193035			2716538129	164151852	1721224726	2068357850	4035068090		28513378	2568167914	3347922484
112	0	1.0	413.0	2.0	86.0	4.0	0.0	0.0	0	32	0.0	3.0	3381.0	2.0	4278902568	3457867023	27313671	3651725911	1208037050	1875733963	2818232905	59654189	776897055	2042597195	3047025643	2359634308	2809809494		1783890559			3088518074	2501034507	1856187461	3786209800	2749439193		384218263	809724924	2519208902
113	0	1.0		3.0			0.0	0.0	0	9	0.0		10.0	3.0	2022333787	258174945	27313671	4064690171	3338408147	1875733963	2818232905	3445048764	2096006227	384571094	4198992553	309420420	3766272845		390657995			2716538129	2501034507	4014107974	109296751	1854319651		384218263	809724924	3075991895
114	0		500.0	3.0	81.0	19.0	0.0	0.0	1	7	0.0	4.0	4165.0	3.0	2912479346	1035683902	3285372981	4064690171	3248109064	1875733963	3877777342	1422750306	1189011366	1658458595	344410230	2715124564	2809809494	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	375373618	2568167914	3787349746
115	0		274.0	1.0	21.0	14.0	0.0	0.0	630	3	0.0	8.0	13458.0	1.0	1598227520	783559340	3957609132	1696716320	1639108781	1875733963	3621765842	3333842456	776897055	2084292133	1116456979	1439126728	3567170015		3050410512			1009945765	2501034507	1904127480	2635424748	3712007806		106097686	2568167914	751740247
116	0	15.0	6.0	5.0	9.0	1.0	0.0	0.0	18	9	0.0	1.0	4812.0	5.0		809448148	129398537	4064690171	3338408147	1875733963	1102729582	210210863	3797568529			493078333	12976055	3715498781	3237503262	282933060	1966974451	3088518074	2501034507				807750780	4141642957	3452117374	751740247
117	0	50.0	345.0		99.0	9.0	0.0	0.0	95	8	0.0	4.0	5001.0		2912479346	3848878062	1627631761	2965759304	3419970067	1875733963	1794227853	101426753	776897055	1658458595	344410230	1768262184	2809809494	3192841527	1305222212	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	3507495021	3579284052	3787349746
118	0	2.0	634.0	2.0			0.0	0.0	40	0	0.0		1740.0	2.0	2912479346	3467021523	1713364386	539630397	320206454	1875733963	409802937	3224853267	2096006227	1658458595	344410230	2065978077	4110171230	3192841527	4257866757	1289502458	3523761834	3125195181	3430579509	359448199	2533089687	357969245	3554636163	4023326262	809724924	3787349746
119	0	4.0	1.0	3.0	3.0		1.0	0.0	84	0	1.0		28.0	3.0	2912479346	3716595786	3191581514	4064690171	2129927674	1875733963	2649120199	1804265703	776897055	1658458595	344410230	1261600877	12976055	3192841527	1339248575	1289502458	3523761834	1653545869	3430579509	359448199	2533089687	357969245	3554636163	3789618442	809724924	3787349746
120	0	4.0	1054.0	4.0	549.0	3.0	0.0	0.0	3	4	0.0	2.0	14499.0	4.0	2318081603	1722643130	2550221689	1470284544	4118770592	1875733963	1123779672	1214454135	776897055	823676477	4198992553	2021218189	2809809494		2030469067			3222517464	2501034507	2149905503	109296751	4202613356		4055243329	809724924	3075991895
121	0	6.0	78.0	27.0	8.0		7.0	0.0	83	27	1.0		21.0	6.0	642999999	3461883058	431587763	4064690171	3338408147	1875733963	106541197	2878785202	635277210	3862796468	3375960943	309420420	12976055		1039150565			3078037073	277481113	1199873621	1941173357	3650402912		448126556	809724924	732485511
122	0	1.0	2.0	1.0	37.0	19.0	0.0	0.0	3	3	0.0	2.0	4779.0	1.0		3554822848	2429915750	1743571057	589228461	1875733963	3323138411	1728948636	2096006227			978740823	2809809494	2480104781	1212833288	856464702	528467723	2716538129	2501034507				807750780	3903316053	809724924	2519208902
123	0		29.0	2.0	11.0	4.0	0.0	0.0	0	8	0.0	1.0	6353.0	2.0	357859347	2947992836	2373842802	1873736454	1304631590	1875733963	606998112	59654189	776897055	644405843	1462863605	2183481803	2809809494		3347639180			2716538129	411681949	3090558959	1127812709	2851324398		3129743594	4284827650	751740247
124	0	4.0	99.0	0.0			0.0	0.0	1589	0	0.0		256.0	0.0	3011510300	1211914900	27313671	4064690171	1823021519	1875733963	2818232905	59654189	776897055	3087779043	2516109945	309420420	3766272845		1570306943			3086925029	2501034507	3392021850	3455315835	222713814		384218263	2568167914	3075991895
125	0	4.0	2597.0	4.0		20.0	0.0	0.0	0	33	0.0	5.0	9910.0	4.0	3260071828	1423043371	182593164	4064690171	3338408147	1875733963	3768750811	74702545	776897055	2829494476	2096163954	3868544050	2809809494		1139676214			1915933207	164151852	3622541052	1703161455	1204649569		2575066179	809724924	3075991895
126	0	24.0	1530.0	4.0		8.0	0.0	0.0	6	0	0.0	4.0	2674.0	4.0	2912479346	4022345009	2060866078	2965759304	3338408147	1875733963	1070712193	1252480859	776897055	1658458595	344410230	3307329845	649792258	3192841527	2169431811	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	3220436293	809724924	3787349746
127	0	12.0	18.0	2.0		1.0	0.0	0.0	254	0	0.0	1.0	2998.0	2.0	2912479346	1035683902	400473087	1065741486	3338408147	1875733963	764908089	1422750306	776897055	1658458595	344410230	3211059308	12976055	3192841527	2789010895	1289502458	3523761834	3088518074	3430579509	359448199	2533089687	357969245	3554636163	3655341317	4284827650	3787349746
128	0	1.0	1.0	1.0			0.0	0.0	1	7	0.0		128.0	1.0	1101632568	3266219937	2646676102	4064690171	3881109069	1875733963	3671979003	167288989	3797568529	498999978	1758466921	309420420	3766272845	2904718434	721959830	282933060	528467723	3088518074	169693503	3036272939	3934678812	813625283	692423449	928893921	3452117374	3730030073
129	0		61.0			1.0	0.0	0.0	2	2	0.0	1.0	14345.0		4212791554	3658511186	2409171876	2599190491	1922971051	1875733963	184844342	1042043517	776897055	4115345962	1179549701	3094606313	3567170015		2801374461			3088518074	2501034507	2105170567	3173562810	1004442963		2568512021	4284827650	3075991895
130	1	12.0	1044.0	5.0		1.0	0.0	0.0	153	1	0.0	1.0	57.0	11.0	2912479346	3467021523	996586208	2965759304	3136990114	1875733963	657578693	3224853267	776897055	1658458595	344410230	2315366744	2809809494	3192841527	4257866757	1289502458	3523761834	2716538129	3430579509	359448199	2533089687	357969245	3554636163	281505324	4284827650	3787349746
131	0	8.0	3.0	7.0			0.0	0.0	0	7	0.0			7.0	1185552677	1052171255	3759217057	1743571057	4242101912	2442946788	4085473988	59654189	776897055	2362933406	874463276	309420420	1670852890		554613742			3088518074	169693503	1606136409	1669538501	2282907813		753261161	2568167914	751740247
132	0		1953.0		992.0	53.0	0.0	0.0	240	3	0.0	3.0	3491.0		2318081603	3055386401	1484176284	1873736454	3260329750	1875733963	3963913511	3731833030	2096006227	823676477	4198992553	1010368703	4110171230		4294573235			3222517464	2501034507	2149905503	109296751	4202613356		3969229167	809724924	3075991895
133	0		18.0		14.0	2.0		0.0	-1	0		1.0	15582.0		3865785652	3399894008	765848116	2965759304	1070075150	1875733963	4204769791	59654189	2096006227	2711095773	2204975584	309420420	2809809494		407622317			3088518074	164151852	2984103241	958142577	897187710		3124380137	2568167914	2519208902
134	0	47.0	65.0	6.0	74.0	1.0	0.0	0.0	0	6	0.0	1.0	12192.0	6.0	3720194097	1573684465	3230212939	1873736454	1341634077	1875733963	1603540027	98666645	776897055	2266014593	3983271225	1157505241	12976055	1377673163	2331966509	2496412597	528467723	1915933207	328343971	4113469969	1120578123	2649098081	924220971	429098798	4284827650	3977271069
135	0	89.0	369.0	5.0			0.0	0.0	0	0	0.0		7398.0	23.0	2912479346	3467021523	3881533033	4160049047	864671360	1875733963	2422463000	3224853267	502653268	1658458595	344410230	309420420	3766272845	3192841527	4257866757	1289502458	3523761834	3656866047	3430579509	359448199	2533089687	357969245	3554636163	2894694179	809724924	3787349746
136	0	1.0	243.0	2.0			0.0	0.0	4	2	0.0			2.0	2227292031	4008582815	3759217057	1445936768	376012333	2442946788	4085473988	2002580675	502653268	3935066364	950646756	309420420	1670852890		518192795			2716538129	169693503	602572858	1674385352	3551517753		753261161	809724924	3075991895
137	0	7.0	35.0	4.0	70.0		0.0	0.0	26	4	0.0		11826.0	4.0	3273274502	3972843586	1871160248	946620910	1716517188	1875733963	884364056	3740700283	3797568529	1218439703	3805604304	566663743	4110171230		2889052387			3088518074	2501034507	769834105	1984507644	136226718		3318553221	2568167914	3075991895
138	0	10.0	677.0	4.0	28.0	28.0	6.0	0.0	3	18	0.0	9.0	1414.0	4.0	4176720064	2235728281	3503073754	4064690171	193767166	1875733963	4035496897	1787565183	776897055	3363400904	964152564	2461146113	3567170015	2169184373	1416397659	282933060	528467723	1915933207	2501034507	3888902344	787009195	2259104924	889003821	4218697831	2568167914	3075991895
139	0	2.0	241.0	0.0			0.0	0.0	0	7	0.0		40.0	0.0	2022333787	3475452651	797658532	2073322171	320206454	1875733963	612686504	2791965434	776897055	384571094	4198992553	492706610	1079812376		3738474877			2716538129	2501034507	4014107974	109296751	1854319651		3251209163	809724924	3977271069
140	0	2.0	74.0	2.0	2.0		12.0	0.0	81	2	2.0		7.0	2.0	1499037854	3391630061	2601623598	2159486475	668098686	1875733963	2745292742	59654189	776897055	1414128415	1044584354	309420420	2809809494		266734767			1915933207	2501034507	546046410	1994772619	967018501		3499338225	809724924	3075991895
141	0		76.0	1.0	3.0	18.0	0.0	0.0	1	1	0.0	6.0	2430.0	1.0	942792662	3519246534	546223257	4064690171	3480103974	1875733963	1166295254	2477984261	635277210	6861799	1585003446	1851023453	649792258	3192841527	2754491218	1289502458	3523761834	3088518074	2501034507	3908167017	507125158	3333400158	2421798528	3852913652	840512973	751740247
142	0	2.0	6.0	2.0	2.0	1.0	0.0	0.0	32	2	0.0	1.0	17069.0	2.0	2232328778	2218341519	474304476	1927912429	3881109069	1875733963	3070296420	3766111624	776897055	1401140834	2000697635	1412752198	4110171230		3196716351			3088518074	328343971	2328380232	277065423	2870911729		2021356506	4284827650	850939850
